name,id,texture,count,quality,canUse,level,levelColHeader,minBid,minIncrement,buyoutPrice,bidAmount,highBidder,bidderFullName,owner,ownerFullName,saleStatus
1445,1445,135038,1,-1,false,854894080,9031,0,9506,0,false,0
1445,1445,135038,1,-1,false,854894080,9032,0,9507,0,false,0
Sky Sapphire,36924,237193,1,3,true,1,REQ_LEVEL_ABBR,47468,0,49966,0,false,0
Sky Sapphire,36924,237193,1,3,true,1,REQ_LEVEL_ABBR,47466,0,49964,0,false,0
Sky Sapphire,36924,237193,1,3,true,1,REQ_LEVEL_ABBR,59700,0,59999,0,false,0
Sky Sapphire,36924,237193,1,3,true,1,REQ_LEVEL_ABBR,47468,0,49966,0,false,0
Sky Sapphire,36924,237193,1,3,true,1,REQ_LEVEL_ABBR,59700,0,59999,0,false,0
Sky Sapphire,36924,237193,1,3,true,1,REQ_LEVEL_ABBR,47468,0,49966,0,false,0
Sky Sapphire,36924,237193,1,3,true,1,REQ_LEVEL_ABBR,47468,0,49966,0,false,0
Sky Sapphire,36924,237193,1,3,true,1,REQ_LEVEL_ABBR,42477,0,49973,0,false,0
Sky Sapphire,36924,237193,5,3,true,1,REQ_LEVEL_ABBR,237365,0,249855,0,false,0
Sky Sapphire,36924,237193,1,3,true,1,REQ_LEVEL_ABBR,47471,0,49969,0,false,0
Sky Sapphire,36924,237193,1,3,true,1,REQ_LEVEL_ABBR,47468,0,49966,0,false,0
Sky Sapphire,36924,237193,1,3,true,1,REQ_LEVEL_ABBR,47468,0,49966,0,false,0
Sky Sapphire,36924,237193,1,3,true,1,REQ_LEVEL_ABBR,47468,0,49966,0,false,0
Sky Sapphire,36924,237193,1,3,true,1,REQ_LEVEL_ABBR,49960,0,49960,0,false,0
Sky Sapphire,36924,237193,1,3,true,1,REQ_LEVEL_ABBR,47468,0,49966,0,false,0
Sky Sapphire,36924,237193,1,3,true,1,REQ_LEVEL_ABBR,47466,0,49964,0,false,0
Sky Sapphire,36924,237193,3,3,true,1,REQ_LEVEL_ABBR,142381,0,149874,0,false,0
Sky Sapphire,36924,237193,1,3,true,1,REQ_LEVEL_ABBR,59700,0,59999,0,false,0
Sky Sapphire,36924,237193,2,3,true,1,REQ_LEVEL_ABBR,98914,0,99914,0,false,0
Sky Sapphire,36924,237193,1,3,true,1,REQ_LEVEL_ABBR,47459,0,49956,0,false,0
Sky Sapphire,36924,237193,1,3,true,1,REQ_LEVEL_ABBR,47459,0,49956,0,false,0
Sky Sapphire,36924,237193,2,3,true,1,REQ_LEVEL_ABBR,94915,0,99910,0,false,0
Sky Sapphire,36924,237193,1,3,true,1,REQ_LEVEL_ABBR,47457,0,49954,0,false,0
Sky Sapphire,36924,237193,1,3,true,1,REQ_LEVEL_ABBR,47456,0,49953,0,false,0
Sky Sapphire,36924,237193,1,3,true,1,REQ_LEVEL_ABBR,46981,0,49453,0,false,0
Sky Sapphire,36924,237193,1,3,true,1,REQ_LEVEL_ABBR,46980,0,49452,0,false,0
Sky Sapphire,36924,237193,1,3,true,1,REQ_LEVEL_ABBR,46979,0,49451,0,false,0
43389,43389,254305,1,-1,false,854894080,67822,0,67822,0,false,0
43389,43389,254305,1,-1,false,854894080,67822,0,67822,0,false,0
43389,43389,254305,1,-1,false,854894080,67144,0,27110101,0,false,0
43118,43118,237064,1,-1,false,854894080,19000,0,19999,0,false,0
43118,43118,237064,1,-1,false,854894080,19000,0,19999,0,false,0
43118,43118,237064,1,-1,false,854894080,19000,0,19999,0,false,0
4496,4496,133634,1,-1,false,854894080,187,0,0,0,false,0
4496,4496,133634,1,-1,false,854894080,187,0,0,0,false,0
45776,45776,254295,1,-1,false,854894080,21312,0,21312,0,false,0
45776,45776,254295,1,-1,false,854894080,19988,0,27110101,0,false,0
45776,45776,254295,1,-1,false,854894080,20987,0,20987,0,false,0
45776,45776,254295,1,-1,false,854894080,21312,0,21312,0,false,0
45776,45776,254295,1,-1,false,854894080,20987,0,20987,0,false,0
45776,45776,254295,1,-1,false,854894080,20987,0,20987,0,false,0
36069,36069,132716,1,-1,false,854894080,662120,0,696969,0,false,0
Lesser Flask of Toughness,40079,236876,9,1,false,70,REQ_LEVEL_ABBR,1087278,0,1144503,0,false,0
Lesser Flask of Toughness,40079,236876,1,1,false,70,REQ_LEVEL_ABBR,120808,0,127166,0,false,0
Lesser Flask of Toughness,40079,236876,1,1,false,70,REQ_LEVEL_ABBR,120808,0,127166,0,false,0
Lesser Eternal Essence,16202,132865,1,2,true,1,REQ_LEVEL_ABBR,38000,0,39999,0,false,0
Lesser Eternal Essence,16202,132865,1,2,true,1,REQ_LEVEL_ABBR,39599,0,27110101,0,false,0
Lesser Eternal Essence,16202,132865,1,2,true,1,REQ_LEVEL_ABBR,37803,0,39792,0,false,0
Lesser Eternal Essence,16202,132865,1,2,true,1,REQ_LEVEL_ABBR,47476,0,49974,0,false,0
Lesser Eternal Essence,16202,132865,1,2,true,1,REQ_LEVEL_ABBR,47476,0,49974,0,false,0
Lesser Eternal Essence,16202,132865,1,2,true,1,REQ_LEVEL_ABBR,47476,0,49974,0,false,0
Lesser Eternal Essence,16202,132865,1,2,true,1,REQ_LEVEL_ABBR,47476,0,49974,0,false,0
Lesser Eternal Essence,16202,132865,4,2,true,1,REQ_LEVEL_ABBR,151240,0,159200,0,false,0
Lesser Eternal Essence,16202,132865,1,2,true,1,REQ_LEVEL_ABBR,30100,0,40000,0,false,0
Lesser Eternal Essence,16202,132865,1,2,true,1,REQ_LEVEL_ABBR,47476,0,49974,0,false,0
Lesser Eternal Essence,16202,132865,1,2,true,1,REQ_LEVEL_ABBR,47476,0,49974,0,false,0
Lesser Eternal Essence,16202,132865,2,2,true,1,REQ_LEVEL_ABBR,75997,0,79996,0,false,0
Lesser Eternal Essence,16202,132865,1,2,true,1,REQ_LEVEL_ABBR,47476,0,49974,0,false,0
Lesser Eternal Essence,16202,132865,1,2,true,1,REQ_LEVEL_ABBR,47476,0,49974,0,false,0
Lesser Eternal Essence,16202,132865,1,2,true,1,REQ_LEVEL_ABBR,37797,0,39786,0,false,0
Lesser Eternal Essence,16202,132865,1,2,true,1,REQ_LEVEL_ABBR,37797,0,39786,0,false,0
Lesser Eternal Essence,16202,132865,1,2,true,1,REQ_LEVEL_ABBR,37796,0,39785,0,false,0
Lesser Eternal Essence,16202,132865,1,2,true,1,REQ_LEVEL_ABBR,37795,0,39784,0,false,0
Lesser Eternal Essence,16202,132865,1,2,true,1,REQ_LEVEL_ABBR,37795,0,39784,0,false,0
Skyflare Diamond,41266,237235,1,3,true,1,REQ_LEVEL_ABBR,189999,0,189999,0,false,0
Skyflare Diamond,41266,237235,1,3,true,1,REQ_LEVEL_ABBR,190000,0,190000,0,false,0
Skyflare Diamond,41266,237235,1,3,true,1,REQ_LEVEL_ABBR,190000,0,190000,0,false,0
Skyflare Diamond,41266,237235,5,3,true,1,REQ_LEVEL_ABBR,1199995,0,1199995,0,false,0
Skyflare Diamond,41266,237235,1,3,true,1,REQ_LEVEL_ABBR,190000,0,190000,0,false,0
Skyflare Diamond,41266,237235,1,3,true,1,REQ_LEVEL_ABBR,190000,0,190000,0,false,0
Skyflare Diamond,41266,237235,5,3,true,1,REQ_LEVEL_ABBR,1199995,0,1199995,0,false,0
Skyflare Diamond,41266,237235,1,3,true,1,REQ_LEVEL_ABBR,189999,0,189999,0,false,0
Skyflare Diamond,41266,237235,5,3,true,1,REQ_LEVEL_ABBR,1199995,0,1199995,0,false,0
Skyflare Diamond,41266,237235,1,3,true,1,REQ_LEVEL_ABBR,190000,0,190000,0,false,0
Skyflare Diamond,41266,237235,1,3,true,1,REQ_LEVEL_ABBR,190000,0,190000,0,false,0
Skyflare Diamond,41266,237235,2,3,true,1,REQ_LEVEL_ABBR,379997,0,399996,0,false,0
Skyflare Diamond,41266,237235,5,3,true,1,REQ_LEVEL_ABBR,1199995,0,1199995,0,false,0
Skyflare Diamond,41266,237235,3,3,true,1,REQ_LEVEL_ABBR,719997,0,719997,0,false,0
Skyflare Diamond,41266,237235,1,3,true,1,REQ_LEVEL_ABBR,180025,0,189500,0,false,0
Skyflare Diamond,41266,237235,1,3,true,1,REQ_LEVEL_ABBR,180025,0,189500,0,false,0
Skyflare Diamond,41266,237235,1,3,true,1,REQ_LEVEL_ABBR,180025,0,189500,0,false,0
Skyflare Diamond,41266,237235,1,3,true,1,REQ_LEVEL_ABBR,180025,0,189500,0,false,0
Skyflare Diamond,41266,237235,1,3,true,1,REQ_LEVEL_ABBR,180025,0,189500,0,false,0
Skyflare Diamond,41266,237235,1,3,true,1,REQ_LEVEL_ABBR,180025,0,189500,0,false,0
Skyflare Diamond,41266,237235,1,3,true,1,REQ_LEVEL_ABBR,180025,0,189500,0,false,0
Skyflare Diamond,41266,237235,1,3,true,1,REQ_LEVEL_ABBR,180025,0,189499,0,false,0
Skyflare Diamond,41266,237235,1,3,true,1,REQ_LEVEL_ABBR,180025,0,189499,0,false,0
Thorium Bar,12359,133221,20,1,true,1,REQ_LEVEL_ABBR,308000,0,343900,0,false,0
Thorium Bar,12359,133221,20,1,true,1,REQ_LEVEL_ABBR,277980,0,349980,0,false,0
Thorium Bar,12359,133221,20,1,true,1,REQ_LEVEL_ABBR,340000,0,343900,0,false,0
Thorium Bar,12359,133221,20,1,true,1,REQ_LEVEL_ABBR,308000,0,343900,0,false,0
Thorium Bar,12359,133221,20,1,true,1,REQ_LEVEL_ABBR,308000,0,343900,0,false,0
Thorium Bar,12359,133221,20,1,true,1,REQ_LEVEL_ABBR,277980,0,349980,0,false,0
Thorium Bar,12359,133221,6,1,true,1,REQ_LEVEL_ABBR,83394,0,104994,0,false,0
Thorium Bar,12359,133221,20,1,true,1,REQ_LEVEL_ABBR,278000,0,350000,0,false,0
Thorium Bar,12359,133221,4,1,true,1,REQ_LEVEL_ABBR,66489,0,69988,0,false,0
Thorium Bar,12359,133221,20,1,true,1,REQ_LEVEL_ABBR,326800,0,344000,0,false,0
Thorium Bar,12359,133221,20,1,true,1,REQ_LEVEL_ABBR,308000,0,343900,0,false,0
Thorium Bar,12359,133221,20,1,true,1,REQ_LEVEL_ABBR,277980,0,349980,0,false,0
Thorium Bar,12359,133221,20,1,true,1,REQ_LEVEL_ABBR,340000,0,343900,0,false,0
Thorium Bar,12359,133221,20,1,true,1,REQ_LEVEL_ABBR,278000,0,350000,0,false,0
Thorium Bar,12359,133221,20,1,true,1,REQ_LEVEL_ABBR,277980,0,349980,0,false,0
Thorium Bar,12359,133221,20,1,true,1,REQ_LEVEL_ABBR,308000,0,343900,0,false,0
Thorium Bar,12359,133221,6,1,true,1,REQ_LEVEL_ABBR,95400,0,100000,0,false,0
Thorium Bar,12359,133221,20,1,true,1,REQ_LEVEL_ABBR,281440,0,27110100,0,false,0
Thorium Bar,12359,133221,20,1,true,1,REQ_LEVEL_ABBR,308000,0,343900,0,false,0
Thorium Bar,12359,133221,20,1,true,1,REQ_LEVEL_ABBR,326800,0,344000,0,false,0
Thorium Bar,12359,133221,20,1,true,1,REQ_LEVEL_ABBR,308000,0,343900,0,false,0
Thorium Bar,12359,133221,20,1,true,1,REQ_LEVEL_ABBR,278000,0,350000,0,false,0
Thorium Bar,12359,133221,20,1,true,1,REQ_LEVEL_ABBR,278000,0,350000,0,false,0
Thorium Bar,12359,133221,3,1,true,1,REQ_LEVEL_ABBR,47496,0,49995,0,false,0
Thorium Bar,12359,133221,8,1,true,1,REQ_LEVEL_ABBR,126647,0,133312,0,false,0
Thorium Bar,12359,133221,9,1,true,1,REQ_LEVEL_ABBR,142469,0,149967,0,false,0
Thorium Bar,12359,133221,20,1,true,1,REQ_LEVEL_ABBR,316578,0,333240,0,false,0
Thorium Bar,12359,133221,1,1,true,1,REQ_LEVEL_ABBR,15827,0,16660,0,false,0
Thorium Bar,12359,133221,1,1,true,1,REQ_LEVEL_ABBR,15827,0,16660,0,false,0
Thorium Bar,12359,133221,1,1,true,1,REQ_LEVEL_ABBR,15827,0,16660,0,false,0
Thorium Bar,12359,133221,1,1,true,1,REQ_LEVEL_ABBR,15827,0,16660,0,false,0
Thorium Bar,12359,133221,1,1,true,1,REQ_LEVEL_ABBR,15827,0,16660,0,false,0
Thorium Bar,12359,133221,1,1,true,1,REQ_LEVEL_ABBR,15827,0,16660,0,false,0
Thorium Bar,12359,133221,1,1,true,1,REQ_LEVEL_ABBR,15827,0,16660,0,false,0
Thorium Bar,12359,133221,1,1,true,1,REQ_LEVEL_ABBR,15827,0,16660,0,false,0
Thorium Bar,12359,133221,1,1,true,1,REQ_LEVEL_ABBR,15827,0,16660,0,false,0
Thorium Bar,12359,133221,1,1,true,1,REQ_LEVEL_ABBR,15827,0,16660,0,false,0
Thorium Bar,12359,133221,1,1,true,1,REQ_LEVEL_ABBR,15827,0,16660,0,false,0
Thorium Bar,12359,133221,14,1,true,1,REQ_LEVEL_ABBR,221565,0,233226,0,false,0
Thorium Bar,12359,133221,20,1,true,1,REQ_LEVEL_ABBR,316502,0,333160,0,false,0
Thorium Bar,12359,133221,20,1,true,1,REQ_LEVEL_ABBR,316502,0,333160,0,false,0
Thorium Bar,12359,133221,20,1,true,1,REQ_LEVEL_ABBR,316502,0,333160,0,false,0
Thorium Bar,12359,133221,20,1,true,1,REQ_LEVEL_ABBR,316502,0,333160,0,false,0
Gnoll War Harness,1211,132719,1,2,false,10,REQ_LEVEL_ABBR,1172,0,2239,0,false,0
Spellbinder Orb,15926,134333,1,2,true,12,REQ_LEVEL_ABBR,4750,0,5000,0,false,0
15279,15279,135469,1,-1,false,854894080,47500,0,49999,0,false,0
15279,15279,135469,1,-1,false,854894080,47500,0,49999,0,false,0
10391,10391,132616,1,-1,false,854894080,95000,0,100000,0,false,0
4396,4396,134153,1,-1,false,854894080,80000,0,88888,0,false,0
Small Venom Sac,1475,134339,3,1,true,1,REQ_LEVEL_ABBR,426,0,450,0,false,0
Small Venom Sac,1475,134339,2,1,true,1,REQ_LEVEL_ABBR,358,0,376,0,false,0
Small Venom Sac,1475,134339,5,1,true,1,REQ_LEVEL_ABBR,10430,0,11590,0,false,0
Small Venom Sac,1475,134339,1,1,true,1,REQ_LEVEL_ABBR,142,0,149,0,false,0
Small Venom Sac,1475,134339,4,1,true,1,REQ_LEVEL_ABBR,192,0,399,0,false,0
Small Venom Sac,1475,134339,5,1,true,1,REQ_LEVEL_ABBR,8415,0,8500,0,false,0
Small Venom Sac,1475,134339,2,1,true,1,REQ_LEVEL_ABBR,189,0,198,0,false,0
Small Radiant Shard,11177,132884,1,3,true,1,REQ_LEVEL_ABBR,79997,0,79997,0,false,0
Small Radiant Shard,11177,132884,1,3,true,1,REQ_LEVEL_ABBR,79997,0,79997,0,false,0
Small Radiant Shard,11177,132884,1,3,true,1,REQ_LEVEL_ABBR,79997,0,79997,0,false,0
Small Radiant Shard,11177,132884,1,3,true,1,REQ_LEVEL_ABBR,75997,0,79996,0,false,0
Small Radiant Shard,11177,132884,1,3,true,1,REQ_LEVEL_ABBR,75997,0,79996,0,false,0
Small Radiant Shard,11177,132884,1,3,true,1,REQ_LEVEL_ABBR,79997,0,79997,0,false,0
Small Radiant Shard,11177,132884,1,3,true,1,REQ_LEVEL_ABBR,79997,0,79997,0,false,0
Small Radiant Shard,11177,132884,1,3,true,1,REQ_LEVEL_ABBR,79997,0,79997,0,false,0
Small Radiant Shard,11177,132884,1,3,true,1,REQ_LEVEL_ABBR,79997,0,79997,0,false,0
Small Radiant Shard,11177,132884,1,3,true,1,REQ_LEVEL_ABBR,79997,0,79997,0,false,0
Small Radiant Shard,11177,132884,1,3,true,1,REQ_LEVEL_ABBR,79997,0,79997,0,false,0
Small Radiant Shard,11177,132884,1,3,true,1,REQ_LEVEL_ABBR,79997,0,79997,0,false,0
Small Radiant Shard,11177,132884,1,3,true,1,REQ_LEVEL_ABBR,70100,0,80000,0,false,0
Small Radiant Shard,11177,132884,1,3,true,1,REQ_LEVEL_ABBR,79997,0,79997,0,false,0
Small Radiant Shard,11177,132884,1,3,true,1,REQ_LEVEL_ABBR,79997,0,79997,0,false,0
Small Radiant Shard,11177,132884,1,3,true,1,REQ_LEVEL_ABBR,79997,0,79997,0,false,0
Small Radiant Shard,11177,132884,1,3,true,1,REQ_LEVEL_ABBR,79997,0,79997,0,false,0
Small Radiant Shard,11177,132884,1,3,true,1,REQ_LEVEL_ABBR,79997,0,79997,0,false,0
Small Radiant Shard,11177,132884,1,3,true,1,REQ_LEVEL_ABBR,79997,0,79997,0,false,0
Small Radiant Shard,11177,132884,1,3,true,1,REQ_LEVEL_ABBR,79997,0,79997,0,false,0
Small Radiant Shard,11177,132884,1,3,true,1,REQ_LEVEL_ABBR,75997,0,79996,0,false,0
Small Radiant Shard,11177,132884,1,3,true,1,REQ_LEVEL_ABBR,75997,0,79996,0,false,0
Small Radiant Shard,11177,132884,1,3,true,1,REQ_LEVEL_ABBR,79997,0,79997,0,false,0
Small Radiant Shard,11177,132884,1,3,true,1,REQ_LEVEL_ABBR,79997,0,79997,0,false,0
Small Radiant Shard,11177,132884,1,3,true,1,REQ_LEVEL_ABBR,79997,0,79997,0,false,0
Small Radiant Shard,11177,132884,1,3,true,1,REQ_LEVEL_ABBR,79997,0,79997,0,false,0
Small Radiant Shard,11177,132884,1,3,true,1,REQ_LEVEL_ABBR,79997,0,79997,0,false,0
Small Radiant Shard,11177,132884,1,3,true,1,REQ_LEVEL_ABBR,79997,0,79997,0,false,0
Small Radiant Shard,11177,132884,1,3,true,1,REQ_LEVEL_ABBR,79997,0,79997,0,false,0
Small Radiant Shard,11177,132884,1,3,true,1,REQ_LEVEL_ABBR,79997,0,79997,0,false,0
Black Mageweave Boots,10026,132539,1,2,false,41,REQ_LEVEL_ABBR,76321,0,76629,0,false,0
Black Mageweave Boots,10026,132539,1,2,false,41,REQ_LEVEL_ABBR,76321,0,76629,0,false,0
Black Mageweave Boots,10026,132539,1,2,false,41,REQ_LEVEL_ABBR,76628,0,76628,0,false,0
8396,8396,134342,1,-1,false,854894080,17000,0,18888,0,false,0
8396,8396,134342,1,-1,false,854894080,10100,0,25000,0,false,0
Wicked Huge Citrine,39960,237208,1,2,true,1,REQ_LEVEL_ABBR,94619,0,99598,0,false,0
Wicked Huge Citrine,39960,237208,1,2,true,1,REQ_LEVEL_ABBR,94619,0,99598,0,false,0
Wicked Huge Citrine,39960,237208,1,2,true,1,REQ_LEVEL_ABBR,87500,0,99595,0,false,0
Wicked Huge Citrine,39960,237208,1,2,true,1,REQ_LEVEL_ABBR,87500,0,99595,0,false,0
Wicked Huge Citrine,39960,237208,1,2,true,1,REQ_LEVEL_ABBR,75615,0,79594,0,false,0
Wicked Huge Citrine,39960,237208,1,2,true,1,REQ_LEVEL_ABBR,75615,0,79594,0,false,0
Wicked Huge Citrine,39960,237208,1,2,true,1,REQ_LEVEL_ABBR,75615,0,79594,0,false,0
Wicked Huge Citrine,39960,237208,1,2,true,1,REQ_LEVEL_ABBR,51736,0,79593,0,false,0
Wicked Huge Citrine,39960,237208,1,2,true,1,REQ_LEVEL_ABBR,51736,0,79593,0,false,0
Wicked Huge Citrine,39960,237208,1,2,true,1,REQ_LEVEL_ABBR,51736,0,79593,0,false,0
Wicked Huge Citrine,39960,237208,1,2,true,1,REQ_LEVEL_ABBR,51736,0,79593,0,false,0
41531,41531,254295,1,-1,false,854894080,5736,0,6373,0,false,0
41531,41531,254295,1,-1,false,854894080,5736,0,6373,0,false,0
41531,41531,254295,1,-1,false,854894080,3050,0,3900,0,false,0
41531,41531,254295,1,-1,false,854894080,3609,0,3798,0,false,0
41531,41531,254295,1,-1,false,854894080,3609,0,3798,0,false,0
41531,41531,254295,1,-1,false,854894080,3609,0,3798,0,false,0
41531,41531,254295,1,-1,false,854894080,3610,0,3800,0,false,0
4392,4392,132765,1,-1,false,854894080,240000,0,250000,0,false,0
4392,4392,132765,1,-1,false,854894080,249999,0,249999,0,false,0
4392,4392,132765,1,-1,false,854894080,249999,0,249999,0,false,0
Glyph of Fade,42398,254293,1,1,false,15,REQ_LEVEL_ABBR,11187,0,11775,0,false,0
Glyph of Fade,42398,254293,1,1,false,15,REQ_LEVEL_ABBR,12422,0,12422,0,false,0
Glyph of Fade,42398,254293,1,1,false,15,REQ_LEVEL_ABBR,11187,0,11775,0,false,0
Glyph of Fade,42398,254293,1,1,false,15,REQ_LEVEL_ABBR,11187,0,11775,0,false,0
Glyph of Fade,42398,254293,1,1,false,15,REQ_LEVEL_ABBR,12422,0,12422,0,false,0
Glyph of Fade,42398,254293,1,1,false,15,REQ_LEVEL_ABBR,11187,0,11775,0,false,0
Glyph of Fade,42398,254293,1,1,false,15,REQ_LEVEL_ABBR,11187,0,11775,0,false,0
Glyph of Fade,42398,254293,1,1,false,15,REQ_LEVEL_ABBR,11187,0,11775,0,false,0
Glyph of Fade,42398,254293,1,1,false,15,REQ_LEVEL_ABBR,11187,0,11775,0,false,0
Glyph of Fade,42398,254293,1,1,false,15,REQ_LEVEL_ABBR,11187,0,11775,0,false,0
Glyph of Fade,42398,254293,1,1,false,15,REQ_LEVEL_ABBR,11187,0,11775,0,false,0
Glyph of Fade,42398,254293,1,1,false,15,REQ_LEVEL_ABBR,12422,0,12422,0,false,0
Glyph of Fade,42398,254293,1,1,false,15,REQ_LEVEL_ABBR,11187,0,11775,0,false,0
4312,4312,132543,1,-1,false,854894080,355,0,4500,0,false,0
15389,15389,132542,1,-1,false,854894080,28500,0,29999,0,false,0
Two of Elementals,19269,134486,1,3,true,1,REQ_LEVEL_ABBR,60000,0,62500,0,false,0
Two of Elementals,19269,134486,1,3,true,1,REQ_LEVEL_ABBR,59375,0,62499,0,false,0
18654,18654,134942,1,-1,false,854894080,150000,0,150000,0,false,0
Elixir of Mighty Thoughts,44332,134789,1,1,false,70,REQ_LEVEL_ABBR,38000,0,39999,0,false,0
Elixir of Mighty Thoughts,44332,134789,1,1,false,70,REQ_LEVEL_ABBR,47500,0,50000,0,false,0
Elixir of Mighty Thoughts,44332,134789,1,1,false,70,REQ_LEVEL_ABBR,47500,0,50000,0,false,0
Elixir of Mighty Thoughts,44332,134789,1,1,false,70,REQ_LEVEL_ABBR,47500,0,50000,0,false,0
Elixir of Mighty Thoughts,44332,134789,1,1,false,70,REQ_LEVEL_ABBR,38000,0,39999,0,false,0
Elixir of Mighty Thoughts,44332,134789,1,1,false,70,REQ_LEVEL_ABBR,47500,0,50000,0,false,0
Elixir of Mighty Thoughts,44332,134789,5,1,false,70,REQ_LEVEL_ABBR,257500,0,270000,0,false,0
Elixir of Mighty Thoughts,44332,134789,9,1,false,70,REQ_LEVEL_ABBR,384579,0,404820,0,false,0
Elixir of Mighty Thoughts,44332,134789,1,1,false,70,REQ_LEVEL_ABBR,38000,0,39999,0,false,0
Elixir of Mighty Thoughts,44332,134789,1,1,false,70,REQ_LEVEL_ABBR,42731,0,44979,0,false,0
Elixir of Mighty Thoughts,44332,134789,1,1,false,70,REQ_LEVEL_ABBR,38000,0,39999,0,false,0
Elixir of Mighty Thoughts,44332,134789,1,1,false,70,REQ_LEVEL_ABBR,54442,0,27110101,0,false,0
Elixir of Mighty Thoughts,44332,134789,1,1,false,70,REQ_LEVEL_ABBR,38000,0,39999,0,false,0
Elixir of Mighty Thoughts,44332,134789,3,1,false,70,REQ_LEVEL_ABBR,134943,0,134943,0,false,0
Elixir of Mighty Thoughts,44332,134789,2,1,false,70,REQ_LEVEL_ABBR,85466,0,89964,0,false,0
Elixir of Mighty Thoughts,44332,134789,1,1,false,70,REQ_LEVEL_ABBR,37999,0,39998,0,false,0
Elixir of Mighty Thoughts,44332,134789,10,1,false,70,REQ_LEVEL_ABBR,400000,0,400000,0,false,0
38849,38849,134939,1,-1,false,854894080,51499,0,51499,0,false,0
Glyph of Sweeping Strikes,43428,254297,1,1,false,30,REQ_LEVEL_ABBR,39850,0,42865,0,false,0
Glyph of Sweeping Strikes,43428,254297,1,1,false,30,REQ_LEVEL_ABBR,43457,0,27110101,0,false,0
Glyph of Sweeping Strikes,43428,254297,1,1,false,30,REQ_LEVEL_ABBR,40717,0,42860,0,false,0
Glyph of Sweeping Strikes,43428,254297,1,1,false,30,REQ_LEVEL_ABBR,35750,0,38900,0,false,0
Glyph of Sweeping Strikes,43428,254297,1,1,false,30,REQ_LEVEL_ABBR,40717,0,42860,0,false,0
Glyph of Sweeping Strikes,43428,254297,1,1,false,30,REQ_LEVEL_ABBR,40717,0,42860,0,false,0
Glyph of Sweeping Strikes,43428,254297,1,1,false,30,REQ_LEVEL_ABBR,40717,0,42859,0,false,0
Glyph of Sweeping Strikes,43428,254297,1,1,false,30,REQ_LEVEL_ABBR,35750,0,38900,0,false,0
Glyph of Sweeping Strikes,43428,254297,1,1,false,30,REQ_LEVEL_ABBR,42864,0,42864,0,false,0
Glyph of Sweeping Strikes,43428,254297,1,1,false,30,REQ_LEVEL_ABBR,40717,0,42859,0,false,0
Glyph of Sweeping Strikes,43428,254297,1,1,false,30,REQ_LEVEL_ABBR,42864,0,42864,0,false,0
Glyph of Sweeping Strikes,43428,254297,1,1,false,30,REQ_LEVEL_ABBR,42864,0,42864,0,false,0
Glyph of Sweeping Strikes,43428,254297,1,1,false,30,REQ_LEVEL_ABBR,42864,0,42864,0,false,0
Glyph of Sweeping Strikes,43428,254297,1,1,false,30,REQ_LEVEL_ABBR,40717,0,42860,0,false,0
Glyph of Sweeping Strikes,43428,254297,1,1,false,30,REQ_LEVEL_ABBR,39850,0,42865,0,false,0
Glyph of Sweeping Strikes,43428,254297,1,1,false,30,REQ_LEVEL_ABBR,40717,0,42860,0,false,0
Glyph of Sweeping Strikes,43428,254297,1,1,false,30,REQ_LEVEL_ABBR,35750,0,38900,0,false,0
Glyph of Sweeping Strikes,43428,254297,1,1,false,30,REQ_LEVEL_ABBR,35750,0,38900,0,false,0
Glyph of Sweeping Strikes,43428,254297,1,1,false,30,REQ_LEVEL_ABBR,38899,0,38899,0,false,0
Glyph of Sweeping Strikes,43428,254297,1,1,false,30,REQ_LEVEL_ABBR,38899,0,38899,0,false,0
Glyph of Sweeping Strikes,43428,254297,1,1,false,30,REQ_LEVEL_ABBR,36954,0,38898,0,false,0
Glyph of Sweeping Strikes,43428,254297,1,1,false,30,REQ_LEVEL_ABBR,36954,0,38898,0,false,0
Glyph of Sweeping Strikes,43428,254297,1,1,false,30,REQ_LEVEL_ABBR,36954,0,38898,0,false,0
Glyph of Sweeping Strikes,43428,254297,1,1,false,30,REQ_LEVEL_ABBR,36954,0,38898,0,false,0
Glyph of Sweeping Strikes,43428,254297,1,1,false,30,REQ_LEVEL_ABBR,37850,0,38700,0,false,0
Glyph of Sweeping Strikes,43428,254297,1,1,false,30,REQ_LEVEL_ABBR,37850,0,38700,0,false,0
Mur'ghoul Boots of Spell Power,35972,132576,1,2,false,69,REQ_LEVEL_ABBR,66500,0,70000,0,false,0
Fletcher's Gloves,7348,132939,1,3,false,20,REQ_LEVEL_ABBR,75000,0,130000,0,false,0
Fletcher's Gloves,7348,132939,1,3,false,20,REQ_LEVEL_ABBR,123500,0,129999,0,false,0
Fel Iron Bar,23445,133230,20,1,true,1,REQ_LEVEL_ABBR,20,1,863220,20,false,0
Fel Iron Bar,23445,133230,20,1,true,1,REQ_LEVEL_ABBR,20,1,863220,20,false,0
Fel Iron Bar,23445,133230,20,1,true,1,REQ_LEVEL_ABBR,820040,0,863200,0,false,0
Fel Iron Bar,23445,133230,20,1,true,1,REQ_LEVEL_ABBR,850000,0,900000,0,false,0
Fel Iron Bar,23445,133230,1,1,true,1,REQ_LEVEL_ABBR,37620,0,39600,0,false,0
Fel Iron Bar,23445,133230,1,1,true,1,REQ_LEVEL_ABBR,37620,0,39600,0,false,0
